conteudo_id,titulo,tipo,categoria,nivel,carga_horaria_min,data_publicacao,descricao,autor
828,Análise Comparativa e Padrões Recomendados em Estratégias de Indexação e Performance de Bancos,Artigo,Banco de Dados,Intermediário,25,2024-12-15,"Artigo técnico detalhado que explora Estratégias de Indexação e Performance de Bancos sob uma ótica técnica e conceitual. Focado em nível intermediário, aborda trade-offs arquiteturais, vantagens competitivas, padrões recomendados e diretrizes fundamentais para especialistas que atuam em Banco de Dados.",Eng. Vanessa Cristina Ramos
829,Guia Rápido e Hands-on: Armazenamento de Documentos com MongoDB,Vídeo,Banco de Dados,Intermediário,46,2026-06-13,"Vídeo prático e objetivo apresentando a aplicação de Armazenamento de Documentos com MongoDB. Em formato hands-on com nível intermediário, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Banco de Dados.",Prof. Gabriel Santana Ribeiro
830,Análise Prática e Demonstração de Previsão de Séries Temporais e Tendências,Vídeo,Ciência de Dados,Básico,11,2025-07-04,"Vídeo prático e objetivo apresentando a aplicação de Previsão de Séries Temporais e Tendências. Em formato hands-on com nível básico, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Ciência de Dados.",Eng. Vanessa Cristina Ramos
831,Como Implementar Estruturas de Dados e Algoritmos Eficientes Passo a Passo,Vídeo,Programação & Software,Avançado,71,2025-11-28,"Vídeo prático e objetivo apresentando a aplicação de Estruturas de Dados e Algoritmos Eficientes. Em formato hands-on com nível avançado, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Programação & Software.",Prof. Lucas Fernandes Prado
832,Arquitetura & Código Ep. 41: Inovações em Armazenamento de Documentos com MongoDB,Podcast,Banco de Dados,Avançado,63,2024-08-27,"Episódio enriquecedor com debates aprofundados sobre Armazenamento de Documentos com MongoDB. Nesta gravação para o público de nível avançado, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em Banco de Dados.",Profa. Carla Antunes Silveira
833,Solucionando Desafios do Dia a Dia em Infraestrutura como Código com Terraform,Vídeo,DevOps & Cloud,Avançado,90,2026-05-24,"Vídeo prático e objetivo apresentando a aplicação de Infraestrutura como Código com Terraform. Em formato hands-on com nível avançado, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em DevOps & Cloud.",Dra. Mariana Vasconcelos
834,Construindo Aplicações Robustas com APIs RESTful de Alta Performance com FastAPI,Curso,Programação & Software,Básico,676,2025-04-11,"Neste curso aprofundado, você aprenderá de forma estruturada sobre APIs RESTful de Alta Performance com FastAPI. O treinamento abrange tópicos de nível básico, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Programação & Software.",Profa. Carla Antunes Silveira
835,Solucionando Desafios do Dia a Dia em Sistemas de Recomendação por Similaridade,Vídeo,Inteligência Artificial,Avançado,71,2025-01-03,"Vídeo prático e objetivo apresentando a aplicação de Sistemas de Recomendação por Similaridade. Em formato hands-on com nível avançado, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Inteligência Artificial.",Dr. Fernando Zanin Pacheco
836,Papo de Dados Ep. 20: Desvendando Escalabilidade e Gestão de Custos em Cloud,Podcast,DevOps & Cloud,Avançado,82,2024-01-05,"Episódio enriquecedor com debates aprofundados sobre Escalabilidade e Gestão de Custos em Cloud. Nesta gravação para o público de nível avançado, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em DevOps & Cloud.",Eng. Thiago Pinheiro Borges
837,Tech Talk Ep. 138: Melhores Práticas em Modelagem Relacional Avançada no PostgreSQL,Podcast,Banco de Dados,Básico,42,2024-01-05,"Episódio enriquecedor com debates aprofundados sobre Modelagem Relacional Avançada no PostgreSQL. Nesta gravação para o público de nível básico, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em Banco de Dados.",Eng. Vanessa Cristina Ramos
838,Curso Completo de Controle de Acesso Baseado em Papéis (RBAC): Da Teoria à Prática,Curso,Segurança & Governança,Avançado,1795,2026-01-29,"Neste curso aprofundado, você aprenderá de forma estruturada sobre Controle de Acesso Baseado em Papéis (RBAC). O treinamento abrange tópicos de nível avançado, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Segurança & Governança.",Dr. Fernando Zanin Pacheco
839,Masterclass de Modelagem Dimensional Star Schema e Snowflake para Projetos Reais,Curso,Engenharia de Dados,Básico,515,2024-06-05,"Neste curso aprofundado, você aprenderá de forma estruturada sobre Modelagem Dimensional Star Schema e Snowflake. O treinamento abrange tópicos de nível básico, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Engenharia de Dados.",Profa. Carla Antunes Silveira
840,Solucionando Desafios do Dia a Dia em Machine Learning Supervisionado com Scikit-Learn,Vídeo,Ciência de Dados,Intermediário,48,2025-06-27,"Vídeo prático e objetivo apresentando a aplicação de Machine Learning Supervisionado com Scikit-Learn. Em formato hands-on com nível intermediário, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Ciência de Dados.",Dr. André Luiz Carvalho
841,Masterclass de Otimização de Consultas SQL com EXPLAIN ANALYZE para Projetos Reais,Curso,Banco de Dados,Avançado,2940,2025-05-31,"Neste curso aprofundado, você aprenderá de forma estruturada sobre Otimização de Consultas SQL com EXPLAIN ANALYZE. O treinamento abrange tópicos de nível avançado, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Banco de Dados.",Dra. Juliana Martins Fontes
842,Construindo Aplicações Robustas com Criptografia de Dados em Repouso e em Trânsito,Curso,Segurança & Governança,Intermediário,741,2024-06-04,"Neste curso aprofundado, você aprenderá de forma estruturada sobre Criptografia de Dados em Repouso e em Trânsito. O treinamento abrange tópicos de nível intermediário, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Segurança & Governança.",Eng. Thiago Pinheiro Borges
843,Arquitetura & Código Ep. 47: Inovações em Armazenamento de Documentos com MongoDB,Podcast,Banco de Dados,Básico,25,2025-06-29,"Episódio enriquecedor com debates aprofundados sobre Armazenamento de Documentos com MongoDB. Nesta gravação para o público de nível básico, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em Banco de Dados.",Eng. Patrícia Moreira Viana
844,Princípios Essenciais e Arquitetura de Processamento de Linguagem Natural (PLN),Artigo,Inteligência Artificial,Intermediário,25,2025-02-04,"Artigo técnico detalhado que explora Processamento de Linguagem Natural (PLN) sob uma ótica técnica e conceitual. Focado em nível intermediário, aborda trade-offs arquiteturais, vantagens competitivas, padrões recomendados e diretrizes fundamentais para especialistas que atuam em Inteligência Artificial.",Eng. Rodrigo Alves Mendonça
845,Como Obter Alta Performance Utilizando Dashboards Estratégicos no Apache Superset,Artigo,Business Intelligence,Intermediário,24,2025-12-26,"Artigo técnico detalhado que explora Dashboards Estratégicos no Apache Superset sob uma ótica técnica e conceitual. Focado em nível intermediário, aborda trade-offs arquiteturais, vantagens competitivas, padrões recomendados e diretrizes fundamentais para especialistas que atuam em Business Intelligence.",Prof. Lucas Fernandes Prado
846,Estudo Técnico e Decisões de Arquitetura em Clusterização e Segmentação de Perfis,Artigo,Ciência de Dados,Intermediário,10,2025-09-11,"Artigo técnico detalhado que explora Clusterização e Segmentação de Perfis sob uma ótica técnica e conceitual. Focado em nível intermediário, aborda trade-offs arquiteturais, vantagens competitivas, padrões recomendados e diretrizes fundamentais para especialistas que atuam em Ciência de Dados.",Dra. Mariana Vasconcelos
847,Como Obter Alta Performance Utilizando Sistemas de Recomendação por Similaridade,Artigo,Inteligência Artificial,Avançado,13,2025-11-08,"Artigo técnico detalhado que explora Sistemas de Recomendação por Similaridade sob uma ótica técnica e conceitual. Focado em nível avançado, aborda trade-offs arquiteturais, vantagens competitivas, padrões recomendados e diretrizes fundamentais para especialistas que atuam em Inteligência Artificial.",Profa. Carla Antunes Silveira
848,Papo de Dados Ep. 64: Desvendando Auditoria e Monitoramento de Logs de Acesso,Podcast,Segurança & Governança,Intermediário,62,2026-01-01,"Episódio enriquecedor com debates aprofundados sobre Auditoria e Monitoramento de Logs de Acesso. Nesta gravação para o público de nível intermediário, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em Segurança & Governança.",Profa. Carla Antunes Silveira
849,Tech Talk Ep. 90: Melhores Práticas em Clusterização e Segmentação de Perfis,Podcast,Ciência de Dados,Intermediário,82,2025-07-01,"Episódio enriquecedor com debates aprofundados sobre Clusterização e Segmentação de Perfis. Nesta gravação para o público de nível intermediário, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em Ciência de Dados.",Dr. Marcelo Silveira Neves
850,Solucionando Desafios do Dia a Dia em Mensageria e Streaming com Apache Kafka,Vídeo,Engenharia de Dados,Avançado,114,2024-10-11,"Vídeo prático e objetivo apresentando a aplicação de Mensageria e Streaming com Apache Kafka. Em formato hands-on com nível avançado, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Engenharia de Dados.",Prof. Lucas Fernandes Prado
851,Masterclass de Governança de Dados para Aplicações de IA para Projetos Reais,Curso,Segurança & Governança,Básico,674,2024-06-18,"Neste curso aprofundado, você aprenderá de forma estruturada sobre Governança de Dados para Aplicações de IA. O treinamento abrange tópicos de nível básico, exercícios práticos e construção de projetos completos. Indicado para profissionais que desejam dominar ferramentas modernas e padrões consolidados em Segurança & Governança.",Profa. Beatriz Helena Nogueira
852,Melhores Práticas e Arquitetura de Concorrência e Assincronismo com Asyncio,Vídeo,Programação & Software,Intermediário,69,2026-05-24,"Vídeo prático e objetivo apresentando a aplicação de Concorrência e Assincronismo com Asyncio. Em formato hands-on com nível intermediário, o conteúdo demonstra resolução de problemas reais, passo a passo detalhado e dicas essenciais de implementação para acelerar seu domínio em Programação & Software.",Eng. Patrícia Moreira Viana
853,Papo de Dados Ep. 36: Desvendando Orquestração de Microsserviços com Kubernetes,Podcast,DevOps & Cloud,Intermediário,25,2024-09-25,"Episódio enriquecedor com debates aprofundados sobre Orquestração de Microsserviços com Kubernetes. Nesta gravação para o público de nível intermediário, especialistas compartilham experiências práticas, desafios reais do mercado e reflexões sobre impactos estratégicos e técnicos em DevOps & Cloud.",Dr. Marcelo Silveira Neves
